AnonId,PacketId,Mating,LPIP-01_LATVAL,LPIP-02_SUITAFIS,LPIP-03_EXEMVAL,LPIP-04_CONC,LPIP-05_INCCAT,LPIP-06_BORDERID,LPIP-07_BORDEREX,LPIP-08_EXBASIS,LPIP-09_DIFFCLTY,LPIP-10_LIMIT,LPIP-11_REPQUAL,LPIP-12_SUBPROC,LPIP-13_COMM
AJN,LBBIP_594,N,A_OFVAL,A_YES,A_OFVAL,A_EX,,,A_NOBORDER,B_MINUTIAE,C_MOD,,A_YES,C_NO,
AJN,LBBIP_600,N,A_OFVAL,A_YES,A_OFVAL,A_EX,,,A_NOBORDER,B_MINUTIAE,B_EASY,,B_SOMEHIGH,A_YES,
AJN,LBBIP_610,M,C_NOVAL,,,,,,,,,,A_YES,C_NO,
AJN,LBBIP_611,N,A_OFVAL,A_YES,A_OFVAL,A_EX,,,A_NOBORDER,B_MINUTIAE,B_EASY,,B_SOMEHIGH,C_NO,
AJN,LBBIP_613,N,A_OFVAL,A_YES,A_OFVAL,B_INC,B_INC,,,,C_MOD,A_AREA,A_YES,C_NO,
AJN,LBBIP_628,M,A_OFVAL,A_YES,A_OFVAL,C_ID,,A_NOBORDER,,,B_EASY,,B_SOMEHIGH,A_YES,
AJN,LBBIP_629,M,A_OFVAL,A_YES,A_OFVAL,C_ID,,A_NOBORDER,,,C_MOD,,A_YES,C_NO,
AJN,LBBIP_630,N,A_OFVAL,A_YES,A_OFVAL,B_INC,B_INC,,,,C_MOD,"A_AREA,B_FEATURES",A_YES,A_YES,
AJN,LBBIP_634,N,C_NOVAL,,,,,,,,,,A_YES,A_YES,
AJN,LBBIP_640,N,A_OFVAL,A_YES,A_OFVAL,A_EX,,,A_NOBORDER,B_MINUTIAE,C_MOD,,A_YES,A_YES,
AJN,LBBIP_650,N,A_OFVAL,A_YES,A_OFVAL,A_EX,,,A_NOBORDER,B_MINUTIAE,B_EASY,,A_YES,C_NO,
AJN,LBBIP_653,N,A_OFVAL,A_YES,A_OFVAL,A_EX,,,A_NOBORDER,B_MINUTIAE,B_EASY,,B_SOMEHIGH,C_NO,
AJN,LBBIP_662,N,A_OFVAL,A_YES,A_OFVAL,A_EX,,,A_NOBORDER,B_MINUTIAE,C_MOD,,A_YES,A_YES,
AJN,LBBIP_668,N,C_NOVAL,,,,,,,,,,A_YES,C_NO,
AJN,LBBIP_692,N,A_OFVAL,A_YES,A_OFVAL,A_EX,,,A_NOBORDER,B_MINUTIAE,C_MOD,,A_YES,C_NO,
AJN,LBBIP_714,N,A_OFVAL,B_NO,A_OFVAL,B_INC,B_INC,,,,D_DIFF,"A_AREA,B_FEATURES,D_DISTORT",A_YES,C_NO,
AJN,LBBIP_720,N,C_NOVAL,,,,,,,,,,A_YES,C_NO,
AJN,LBBIP_738,N,A_OFVAL,A_YES,A_OFVAL,B_INC,B_INC,,,,C_MOD,"A_AREA,B_FEATURES",B_SOMEHIGH,A_YES,
AJN,LBBIP_740,N,A_OFVAL,A_YES,A_OFVAL,A_EX,,,A_NOBORDER,B_MINUTIAE,B_EASY,,A_YES,A_YES,
AJN,LBBIP_744,N,C_NOVAL,,,,,,,,,,A_YES,A_YES,
AJN,LBBIP_755,M,A_OFVAL,A_YES,A_OFVAL,C_ID,,A_NOBORDER,,,C_MOD,,A_YES,A_YES,
AJN,LBBIP_766,M,A_OFVAL,A_YES,A_OFVAL,C_ID,,B_BORDER,,,D_DIFF,,A_YES,C_NO,
AJN,LBBIP_803,N,A_OFVAL,A_YES,A_OFVAL,A_EX,,,A_NOBORDER,B_MINUTIAE,B_EASY,,A_YES,A_YES,
AJN,LBBIP_811,N,B_LIMVAL,B_NO,A_OFVAL,A_EX,,,B_BORDER,B_MINUTIAE,D_DIFF,,A_YES,A_YES,
AJN,LBBIP_820,N,A_OFVAL,A_YES,A_OFVAL,A_EX,,,A_NOBORDER,B_MINUTIAE,B_EASY,,B_SOMEHIGH,C_NO,
AJN,LBBIP_845,M,A_OFVAL,A_YES,A_OFVAL,C_ID,,A_NOBORDER,,,B_EASY,,B_SOMEHIGH,C_NO,
AJN,LBBIP_872,N,C_NOVAL,,,,,,,,,,A_YES,A_YES,
AJN,LBBIP_892,N,A_OFVAL,A_YES,A_OFVAL,A_EX,,,A_NOBORDER,B_MINUTIAE,C_MOD,,A_YES,A_YES,
AJN,LBBIP_899,N,A_OFVAL,A_YES,A_OFVAL,A_EX,,,A_NOBORDER,B_MINUTIAE,C_MOD,"C_QUAL,E_BGSUBINTER,H_OTH",A_YES,A_YES,
AJN,LBBIP_901,M,C_NOVAL,,,,,,,,,,A_YES,C_NO,
AJN,LBBIP_919,N,A_OFVAL,A_YES,A_OFVAL,A_EX,,,A_NOBORDER,B_MINUTIAE,C_MOD,,A_YES,A_YES,
AJN,LBBIP_920,M,C_NOVAL,,,,,,,,,,A_YES,A_YES,
AJN,LBBIP_927,N,A_OFVAL,A_YES,A_OFVAL,A_EX,,,A_NOBORDER,B_MINUTIAE,C_MOD,,A_YES,A_YES,
AJN,LBBIP_930,N,A_OFVAL,A_YES,A_OFVAL,A_EX,,,A_NOBORDER,B_MINUTIAE,C_MOD,,A_YES,C_NO,
AJN,LBBIP_932,N,C_NOVAL,,,,,,,,,,A_YES,C_NO,
AJN,LBBIP_945,N,C_NOVAL,,,,,,,,,,A_YES,C_NO,
AJN,LBBIP_950,N,C_NOVAL,,,,,,,,,,A_YES,C_NO,
AJN,LBBIP_954,N,A_OFVAL,A_YES,A_OFVAL,A_EX,,,A_NOBORDER,B_MINUTIAE,C_MOD,,A_YES,A_YES,
AJN,LBBIP_955,N,A_OFVAL,A_YES,A_OFVAL,A_EX,,,A_NOBORDER,B_MINUTIAE,C_MOD,,A_YES,C_NO,
AJN,LBBIP_959,M,A_OFVAL,A_YES,A_OFVAL,C_ID,,A_NOBORDER,,,C_MOD,,A_YES,A_YES,
AJN,LBBIP_965,N,C_NOVAL,,,,,,,,,,A_YES,A_YES,
AJN,LBBIP_973,N,A_OFVAL,A_YES,A_OFVAL,A_EX,,,A_NOBORDER,B_MINUTIAE,B_EASY,,B_SOMEHIGH,A_YES,
AJN,LBBIP_975,N,A_OFVAL,A_YES,A_OFVAL,B_INC,B_INC,,,,C_MOD,"A_AREA,B_FEATURES",B_SOMEHIGH,A_YES,required a comment
AJN,LBBIP_977,N,A_OFVAL,A_YES,A_OFVAL,B_INC,B_INC,,,,C_MOD,"A_AREA,H_OTH",A_YES,C_NO,
AJS,LBBIP_100,N,A_OFVAL,A_YES,A_OFVAL,A_EX,,,A_NOBORDER,B_MINUTIAE,B_EASY,,B_SOMEHIGH,B_SOMEWHAT,My agency does not process with black powder.
AJS,LBBIP_110,N,A_OFVAL,A_YES,A_OFVAL,A_EX,,,A_NOBORDER,B_MINUTIAE,C_MOD,,A_YES,A_YES,
AJS,LBBIP_114,N,A_OFVAL,A_YES,A_OFVAL,A_EX,,,A_NOBORDER,B_MINUTIAE,C_MOD,,A_YES,B_SOMEWHAT,My agency does not use black powder.
AJS,LBBIP_128,N,B_LIMVAL,B_NO,A_OFVAL,A_EX,,,A_NOBORDER,A_CLASS,B_EASY,"F_PROCINTER,H_OTH",C_SOMELOW,B_SOMEWHAT,"My agency does not use black powder.  This is a borderline print that I would have traced the ridges on and performed additional processing.  The comparison was not difficult because of the presented pattern type; however, if there would have been agreement on level 1, the comparison would have been difficult."
AJS,LBBIP_139,N,A_OFVAL,A_YES,A_OFVAL,A_EX,,,A_NOBORDER,B_MINUTIAE,B_EASY,,A_YES,B_SOMEWHAT,"Our agency does not typically use black powder, but does often receive non-porous surfaces."
AJS,LBBIP_141,N,A_OFVAL,A_YES,A_OFVAL,A_EX,,,A_NOBORDER,B_MINUTIAE,B_EASY,,A_YES,A_YES,
AJS,LBBIP_172,N,A_OFVAL,A_YES,A_OFVAL,A_EX,,,A_NOBORDER,B_MINUTIAE,C_MOD,C_QUAL,A_YES,A_YES,I would have liked the ability to trace the ridges in the known impression due to the quality below the core.
AJS,LBBIP_195,N,A_OFVAL,A_YES,A_OFVAL,A_EX,,,A_NOBORDER,B_MINUTIAE,C_MOD,,A_YES,A_YES,
AJS,LBBIP_201,N,A_OFVAL,A_YES,A_OFVAL,A_EX,,,A_NOBORDER,B_MINUTIAE,D_DIFF,"E_BGSUBINTER,F_PROCINTER",A_YES,B_SOMEWHAT,My agency doesn't typically use DFO.
AJS,LBBIP_222,N,A_OFVAL,A_YES,A_OFVAL,A_EX,,,A_NOBORDER,A_CLASS,A_VEASY,,A_YES,B_SOMEWHAT,My agency doesn't process with black powder.
AJS,LBBIP_226,N,A_OFVAL,A_YES,A_OFVAL,A_EX,,,A_NOBORDER,B_MINUTIAE,D_DIFF,"E_BGSUBINTER,F_PROCINTER",A_YES,A_YES,At my agency we see a lot of tape - not as much duct tape.
AJS,LBBIP_239,N,A_OFVAL,B_NO,A_OFVAL,B_INC,B_INC,,,,D_DIFF,"D_DISTORT,G_SUPERIMP,H_OTH",A_YES,A_YES,"I would like to use digital image/Photoshop to trace the ridges.  The characteristics that I had confidence in were in an area that appears to be the tip/side, but this could also be an issue with the movement in the print giving a false sense of where the characteristics are."
AJS,LBBIP_249,N,A_OFVAL,A_YES,A_OFVAL,A_EX,,,A_NOBORDER,B_MINUTIAE,C_MOD,,A_YES,B_SOMEWHAT,"Although my agency receives a lot of nonporous smooth surfaces, we do not use black powder in our processing sequence."
AJS,LBBIP_255,N,A_OFVAL,A_YES,A_OFVAL,A_EX,,,A_NOBORDER,B_MINUTIAE,D_DIFF,"E_BGSUBINTER,F_PROCINTER",A_YES,B_SOMEWHAT,"Although we receive metal, it isn't galvanized metal.  My agency doesn't process with powder."
AJS,LBBIP_274,M,A_OFVAL,A_YES,A_OFVAL,C_ID,,A_NOBORDER,,,C_MOD,,A_YES,A_YES,
AJS,LBBIP_278,N,C_NOVAL,,,,,,,,,,C_SOMELOW,A_YES,"There is not sufficient information in the latent print to determine this suitable for comparison.  Although an arch pattern may be eliminated as there is indication of a recurve, my agency does not typically exclude in this manner.  The latent print is impacted by the development and movement/deposition distortion."
AJS,LBBIP_287,N,A_OFVAL,A_YES,A_OFVAL,A_EX,,,A_NOBORDER,B_MINUTIAE,D_DIFF,A_AREA,A_YES,B_SOMEWHAT,"My agency does not use DFO often, but I am familiar with fluorescent prints.  I would have liked to had both the rolled and plain impressions for this known to get a better sense of the recording of the finger."
AJS,LBBIP_302,N,A_OFVAL,A_YES,A_OFVAL,A_EX,,,A_NOBORDER,B_MINUTIAE,C_MOD,,A_YES,A_YES,
AJS,LBBIP_310,N,B_LIMVAL,B_NO,A_OFVAL,B_INC,B_INC,,,,E_VDIFF,"B_FEATURES,E_BGSUBINTER,F_PROCINTER,H_OTH",C_SOMELOW,B_SOMEWHAT,My agency does not process with DFO.  I would have liked to digitally process this image and traced the ridges to assist with a conclusive comparison. This is a borderline print with low clarity and I have lower confidence in the characteristics marked during analysis.
AJS,LBBIP_320,N,A_OFVAL,A_YES,A_OFVAL,A_EX,,,A_NOBORDER,B_MINUTIAE,D_DIFF,"E_BGSUBINTER,F_PROCINTER,H_OTH",A_YES,B_SOMEWHAT,My agency does not use black powder.
AJS,LBBIP_337,N,A_OFVAL,A_YES,A_OFVAL,A_EX,,,A_NOBORDER,B_MINUTIAE,C_MOD,,A_YES,B_SOMEWHAT,My agency doesn't use black powder.
AJS,LBBIP_339,N,A_OFVAL,A_YES,A_OFVAL,A_EX,,,A_NOBORDER,A_CLASS,A_VEASY,,A_YES,B_SOMEWHAT,Although I see plastic as a substrate my agency does not use powder in their standard processing.
AJS,LBBIP_341,N,A_OFVAL,A_YES,A_OFVAL,A_EX,,,B_BORDER,B_MINUTIAE,D_DIFF,"E_BGSUBINTER,F_PROCINTER",A_YES,A_YES,I would have appreciated additional processing tools and the ability to trace ridges with this latent print.
AJS,LBBIP_342,N,B_LIMVAL,B_NO,A_OFVAL,A_EX,,,B_BORDER,B_MINUTIAE,D_DIFF,"E_BGSUBINTER,H_OTH",C_SOMELOW,A_YES,"Although I came to an EXC decision, I would have liked to have additional digital processing features to assist with my analysis/comparison.  This print is borderline due to the clarity/quality of the impression.  Most features marked are medium to low confidence."
AJS,LBBIP_345,M,A_OFVAL,A_YES,A_OFVAL,C_ID,,A_NOBORDER,,,C_MOD,"E_BGSUBINTER,F_PROCINTER",A_YES,A_YES,
AJS,LBBIP_347,N,A_OFVAL,A_YES,A_OFVAL,A_EX,,,A_NOBORDER,B_MINUTIAE,D_DIFF,"E_BGSUBINTER,F_PROCINTER",A_YES,B_SOMEWHAT,We do not use black powder at my agency.
AJS,LBBIP_348,M,A_OFVAL,A_YES,A_OFVAL,C_ID,,A_NOBORDER,,,B_EASY,,A_YES,A_YES,
AJS,LBBIP_349,N,A_OFVAL,A_YES,A_OFVAL,A_EX,,,A_NOBORDER,B_MINUTIAE,C_MOD,,A_YES,A_YES,
AJS,LBBIP_353,N,A_OFVAL,A_YES,A_OFVAL,A_EX,,,A_NOBORDER,B_MINUTIAE,C_MOD,"C_QUAL,E_BGSUBINTER,F_PROCINTER",A_YES,B_SOMEWHAT,"My agency does not use black powder.  Both the latent and known print have areas of lower clarity.  Although this pairing could have been excluded on level 1, I did look at level 2 to reinforce my decision."
AJS,LBBIP_373,N,A_OFVAL,B_NO,A_OFVAL,A_EX,,,A_NOBORDER,B_MINUTIAE,D_DIFF,B_FEATURES,A_YES,A_YES,
AJS,LBBIP_402,M,B_LIMVAL,B_NO,A_OFVAL,C_ID,,B_BORDER,,,D_DIFF,B_FEATURES,C_SOMELOW,B_SOMEWHAT,
AJS,LBBIP_416,N,A_OFVAL,A_YES,A_OFVAL,A_EX,,,A_NOBORDER,B_MINUTIAE,C_MOD,F_PROCINTER,A_YES,B_SOMEWHAT,My agency doesn't process with black powder.
AJS,LBBIP_424,M,C_NOVAL,,,,,,,,,,C_SOMELOW,B_SOMEWHAT,My agency does not use black powder.
AJS,LBBIP_434,N,A_OFVAL,A_YES,A_OFVAL,A_EX,,,A_NOBORDER,A_CLASS,B_EASY,,A_YES,A_YES,
AJS,LBBIP_441,N,A_OFVAL,A_YES,A_OFVAL,A_EX,,,A_NOBORDER,B_MINUTIAE,C_MOD,,A_YES,A_YES,
AJS,LBBIP_443,M,A_OFVAL,A_YES,A_OFVAL,C_ID,,A_NOBORDER,,,A_VEASY,,A_YES,A_YES,
AJS,LBBIP_453,M,B_LIMVAL,B_NO,A_OFVAL,B_INC,C_INCSIM,,,,D_DIFF,B_FEATURES,C_SOMELOW,B_SOMEWHAT,My agency doesn't use black powder.
AJS,LBBIP_456,N,A_OFVAL,A_YES,A_OFVAL,A_EX,,,A_NOBORDER,B_MINUTIAE,C_MOD,,A_YES,A_YES,
AJS,LBBIP_458,N,A_OFVAL,A_YES,A_OFVAL,A_EX,,,A_NOBORDER,B_MINUTIAE,C_MOD,,A_YES,B_SOMEWHAT,
AJS,LBBIP_474,N,A_OFVAL,A_YES,A_OFVAL,A_EX,,,A_NOBORDER,B_MINUTIAE,C_MOD,F_PROCINTER,A_YES,B_SOMEWHAT,My agency does not use black powder
AJS,LBBIP_483,N,A_OFVAL,A_YES,A_OFVAL,A_EX,,,A_NOBORDER,B_MINUTIAE,C_MOD,,A_YES,B_SOMEWHAT,My agency does not use black powder.
AJS,LBBIP_486,N,A_OFVAL,A_YES,A_OFVAL,A_EX,,,A_NOBORDER,B_MINUTIAE,C_MOD,F_PROCINTER,A_YES,B_SOMEWHAT,My agency does not use black powder.
AJS,LBBIP_494,N,A_OFVAL,A_YES,A_OFVAL,A_EX,,,A_NOBORDER,B_MINUTIAE,C_MOD,,A_YES,A_YES,
AJS,LBBIP_497,N,A_OFVAL,A_YES,A_OFVAL,A_EX,,,A_NOBORDER,B_MINUTIAE,C_MOD,"E_BGSUBINTER,F_PROCINTER",A_YES,B_SOMEWHAT,My agency does not use black powder.  We do receive smooth nonporous surfaces though.
AJS,LBBIP_523,N,A_OFVAL,A_YES,A_OFVAL,A_EX,,,A_NOBORDER,B_MINUTIAE,C_MOD,,A_YES,A_YES,
AJS,LBBIP_528,N,A_OFVAL,A_YES,A_OFVAL,A_EX,,,A_NOBORDER,B_MINUTIAE,C_MOD,,A_YES,A_YES,
AJS,LBBIP_529,N,C_NOVAL,,,,,,,,,,C_SOMELOW,B_SOMEWHAT,"My agency does not use black powder.  The amount of movement in this latent print impacts my confidence with any characteristics observed.  Although this latent print is most likely a left slant loop, I would not determine this print to be of value. Additionally, my agency does not typically exclude on level 1."
AJS,LBBIP_555,M,A_OFVAL,A_YES,A_OFVAL,C_ID,,A_NOBORDER,,,C_MOD,E_BGSUBINTER,A_YES,A_YES,
AJS,LBBIP_562,N,A_OFVAL,A_YES,A_OFVAL,A_EX,,,A_NOBORDER,A_CLASS,B_EASY,"E_BGSUBINTER,F_PROCINTER",A_YES,B_SOMEWHAT,My agency does not typically use DFO.
AJS,LBBIP_576,M,A_OFVAL,A_YES,A_OFVAL,C_ID,,A_NOBORDER,,,B_EASY,,A_YES,B_SOMEWHAT,My agency does not typically use DFO.
AJS,LBBIP_578,N,A_OFVAL,A_YES,A_OFVAL,A_EX,,,A_NOBORDER,B_MINUTIAE,C_MOD,"E_BGSUBINTER,F_PROCINTER",A_YES,A_YES,
AJS,LBBIP_582,N,A_OFVAL,A_YES,A_OFVAL,A_EX,,,A_NOBORDER,B_MINUTIAE,C_MOD,,A_YES,A_YES,
AJS,LBBIP_598,N,A_OFVAL,A_YES,A_OFVAL,A_EX,,,A_NOBORDER,A_CLASS,A_VEASY,,A_YES,A_YES,
AJS,LBBIP_600,N,A_OFVAL,A_YES,A_OFVAL,A_EX,,,A_NOBORDER,B_MINUTIAE,B_EASY,,A_YES,A_YES,
AJS,LBBIP_612,N,C_NOVAL,,,,,,,,,,C_SOMELOW,B_SOMEWHAT,My agency does not use black powder.
AJS,LBBIP_613,N,A_OFVAL,A_YES,A_OFVAL,A_EX,,,A_NOBORDER,B_MINUTIAE,D_DIFF,,A_YES,A_YES,
AJS,LBBIP_624,M,A_OFVAL,A_YES,A_OFVAL,C_ID,,B_BORDER,,,D_DIFF,E_BGSUBINTER,A_YES,A_YES,"Would have liked the ability to trace the ridges, especially since there are incipient ridges in both latent and known impressions."
AJS,LBBIP_629,M,A_OFVAL,A_YES,A_OFVAL,C_ID,,A_NOBORDER,,,B_EASY,,A_YES,A_YES,
AJS,LBBIP_631,M,A_OFVAL,A_YES,A_OFVAL,C_ID,,A_NOBORDER,,,C_MOD,E_BGSUBINTER,A_YES,B_SOMEWHAT,My agency does not use black powder.
AJS,LBBIP_634,N,C_NOVAL,,,,,,,,,,A_YES,B_SOMEWHAT,I would like to have the original image and additional digital processing tools for this print.  It would be helpful to be able to trace the ridges.
AJS,LBBIP_640,N,A_OFVAL,A_YES,A_OFVAL,A_EX,,,A_NOBORDER,B_MINUTIAE,C_MOD,"E_BGSUBINTER,F_PROCINTER",A_YES,B_SOMEWHAT,"I do not see checks in my typical casework, but we do see porous items.  We no longer use DFO in our processing sequence."
AJS,LBBIP_650,N,A_OFVAL,A_YES,A_OFVAL,A_EX,,,A_NOBORDER,B_MINUTIAE,D_DIFF,"D_DISTORT,E_BGSUBINTER",A_YES,A_YES,
AJS,LBBIP_659,M,A_OFVAL,A_YES,A_OFVAL,B_INC,B_INC,,,,D_DIFF,"A_AREA,B_FEATURES,C_QUAL,F_PROCINTER,H_OTH",C_SOMELOW,A_YES,"Given the spotty nature of the latent print, I would want to have additional processing tools (tracing) in order to adequately do an analysis.  The known print has distortion and areas that lack clarity or are not recorded that are needed for a conclusive comparison."
AJS,LBBIP_662,N,A_OFVAL,A_YES,A_OFVAL,A_EX,,,A_NOBORDER,B_MINUTIAE,C_MOD,,A_YES,A_YES,
AJS,LBBIP_671,N,C_NOVAL,,,,,,,,,,C_SOMELOW,A_YES,
AJS,LBBIP_673,N,A_OFVAL,A_YES,A_OFVAL,A_EX,,,A_NOBORDER,B_MINUTIAE,D_DIFF,"E_BGSUBINTER,F_PROCINTER",A_YES,A_YES,I would like to be able to trace ridges in the latent print due to the development of the latent.
AJS,LBBIP_678,N,C_NOVAL,,,,,,,,,,C_SOMELOW,A_YES,"Due to background interference, development of the latent print, and the overall quality of the latent, I cannot reliably determine adequate level 2 characteristics.  The overall potential pattern indicates a right slanting pattern (whorl or loop?)."
AJS,LBBIP_680,M,A_OFVAL,A_YES,A_OFVAL,C_ID,,A_NOBORDER,,,C_MOD,"D_DISTORT,E_BGSUBINTER",A_YES,A_YES,
AJS,LBBIP_692,N,B_LIMVAL,B_NO,A_OFVAL,A_EX,,,A_NOBORDER,A_CLASS,B_EASY,"F_PROCINTER,H_OTH",C_SOMELOW,A_YES,Borderline for suitability due to the clarity and lack of high confidence minutiae.  Would have used digital processing to attempt to get this print to look better and also for ridge tracing.
AJS,LBBIP_699,N,A_OFVAL,A_YES,A_OFVAL,A_EX,,,A_NOBORDER,B_MINUTIAE,B_EASY,,A_YES,A_YES,
AJS,LBBIP_700,N,A_OFVAL,A_YES,A_OFVAL,A_EX,,,A_NOBORDER,B_MINUTIAE,C_MOD,F_PROCINTER,A_YES,A_YES,
AJS,LBBIP_706,N,A_OFVAL,B_NO,A_OFVAL,B_INC,B_INC,,,,E_VDIFF,"E_BGSUBINTER,F_PROCINTER,H_OTH",C_SOMELOW,A_YES,I would like the original image and the ability to digitally process/trace images with this latent print.  I found some similarities and differences during the comparison and would probably end up using consultation.  The latent print is difficult due to the spottiness with development and the background texture.
AJS,LBBIP_712,N,A_OFVAL,A_YES,A_OFVAL,A_EX,,,A_NOBORDER,B_MINUTIAE,C_MOD,E_BGSUBINTER,A_YES,A_YES,N/A
AJS,LBBIP_734,N,A_OFVAL,A_YES,A_OFVAL,A_EX,,,A_NOBORDER,B_MINUTIAE,D_DIFF,,A_YES,A_YES,
AJS,LBBIP_738,N,A_OFVAL,A_YES,A_OFVAL,A_EX,,,A_NOBORDER,A_CLASS,D_DIFF,E_BGSUBINTER,A_YES,B_SOMEWHAT,My agency does not use typically use black powder.
AJS,LBBIP_744,N,C_NOVAL,,,,,,,,,,C_SOMELOW,B_SOMEWHAT,My agency doesn't use DFO anymore.  Limited confidence in characteristics.  Would have liked to trace the ridges using Photoshop to feel more confident in my not suitable decision.
AJS,LBBIP_755,M,A_OFVAL,A_YES,A_OFVAL,C_ID,,A_NOBORDER,,,C_MOD,,A_YES,A_YES,
AJS,LBBIP_803,N,A_OFVAL,A_YES,A_OFVAL,A_EX,,,A_NOBORDER,B_MINUTIAE,C_MOD,,A_YES,B_SOMEWHAT,"Although my agency receives non-porous smooth surface items, we do not use black powder for processing."
AJS,LBBIP_811,N,B_LIMVAL,B_NO,A_OFVAL,A_EX,,,B_BORDER,B_MINUTIAE,D_DIFF,"E_BGSUBINTER,F_PROCINTER,H_OTH",C_SOMELOW,B_SOMEWHAT,My agency does not use black powder.  This latent print has limited information and I would have wanted to do some additional tracing/analysis work prior to moving into comparison.
AJS,LBBIP_813,N,A_OFVAL,B_NO,A_OFVAL,A_EX,,,A_NOBORDER,A_CLASS,C_MOD,D_DISTORT,C_SOMELOW,A_YES,"For a more difficult comparison, I would have wanted to be able to trace the ridges using Photoshop."
AJS,LBBIP_820,N,A_OFVAL,A_YES,A_OFVAL,A_EX,,,A_NOBORDER,B_MINUTIAE,C_MOD,,A_YES,A_YES,
AJS,LBBIP_836,M,A_OFVAL,A_YES,A_OFVAL,C_ID,,A_NOBORDER,,,C_MOD,,A_YES,B_SOMEWHAT,My agency does not use black powder.
AJS,LBBIP_844,N,B_LIMVAL,B_NO,A_OFVAL,A_EX,,,A_NOBORDER,A_CLASS,C_MOD,"D_DISTORT,E_BGSUBINTER,F_PROCINTER",C_SOMELOW,B_SOMEWHAT,My agency does not typically use DFO.  I would want to process the original image of the latent print in Photoshop.  The latent print is blurry and I would want to trace the ridges.  This would help me more conclusively determine the suitability of the impression.  The presented comparison was able to be excluded based upon pattern type.
AJS,LBBIP_845,M,A_OFVAL,A_YES,A_OFVAL,C_ID,,A_NOBORDER,,,B_EASY,,A_YES,A_YES,
AJS,LBBIP_854,N,A_OFVAL,A_YES,A_OFVAL,A_EX,,,A_NOBORDER,B_MINUTIAE,B_EASY,,A_YES,A_YES,
AJS,LBBIP_899,N,A_OFVAL,A_YES,A_OFVAL,A_EX,,,A_NOBORDER,B_MINUTIAE,C_MOD,C_QUAL,A_YES,B_SOMEWHAT,
AJS,LBBIP_901,M,C_NOVAL,,,,,,,,,,C_SOMELOW,A_YES,I did not have confidence in the minutiae marked during analysis.  The overall quantity and quality of the information present in this latent led to my decision to say not suitable.  I could not confidently interpret the ridge flow in the upper portion of the latent print.
AJS,LBBIP_907,N,A_OFVAL,A_YES,A_OFVAL,A_EX,,,A_NOBORDER,B_MINUTIAE,C_MOD,,A_YES,B_SOMEWHAT,My agency does not use black powder.
AJS,LBBIP_914,N,C_NOVAL,,,,,,,,,,C_SOMELOW,A_YES,"Due to the development, quality of the latent print, and background interference, this latent print is not suitable.  Although a plain arch could potentially be excluded, my agency does not report out level 1 exclusions.  There is insufficient reliable information in this latent print."
AJS,LBBIP_919,N,A_OFVAL,A_YES,A_OFVAL,A_EX,,,A_NOBORDER,A_CLASS,B_EASY,,A_YES,B_SOMEWHAT,"My agency typically receives non-porous surfaces, but we do not use black powder."
AJS,LBBIP_920,M,C_NOVAL,,,,,,,,,,C_SOMELOW,B_SOMEWHAT,"My agency doesn't use routinely use DFO.  I would have preferred to use Photoshop to trace the ridges in this.  There was minimal level 2 information that I felt confident in, thus causing the determination of not suitable for comparison."
AJS,LBBIP_930,N,A_OFVAL,A_YES,A_OFVAL,A_EX,,,A_NOBORDER,B_MINUTIAE,B_EASY,,A_YES,A_YES,
AJS,LBBIP_938,N,A_OFVAL,A_YES,A_OFVAL,A_EX,,,A_NOBORDER,B_MINUTIAE,C_MOD,"E_BGSUBINTER,F_PROCINTER",A_YES,B_SOMEWHAT,"My agency does not typically process with DFO.  Because of the background (check) and the spottiness of the print, I would have liked to trace ridges and digitally process in Photoshop."
AJS,LBBIP_945,N,A_OFVAL,A_YES,A_OFVAL,A_EX,,,A_NOBORDER,B_MINUTIAE,C_MOD,"E_BGSUBINTER,F_PROCINTER",A_YES,A_YES,
AJS,LBBIP_954,N,A_OFVAL,A_YES,A_OFVAL,A_EX,,,A_NOBORDER,B_MINUTIAE,C_MOD,E_BGSUBINTER,A_YES,B_SOMEWHAT,"My agency receives metal, but not galvanized metal.  We also don't use powder."
AJS,LBBIP_955,N,A_OFVAL,A_YES,A_OFVAL,A_EX,,,A_NOBORDER,B_MINUTIAE,C_MOD,F_PROCINTER,A_YES,A_YES,
AJS,LBBIP_959,M,A_OFVAL,A_YES,A_OFVAL,C_ID,,A_NOBORDER,,,B_EASY,,A_YES,B_SOMEWHAT,"Although I see tape often in casework, I don't typically receive duct tape and we do not use black powder to process."
AJS,LBBIP_966,N,A_OFVAL,B_NO,A_OFVAL,B_INC,C_INCSIM,,,,E_VDIFF,D_DISTORT,C_SOMELOW,B_SOMEWHAT,"My agency does not use black powder.  I did find some similarities between the prints, but I would want to consult on this print and also look at the original image before coming to a different conclusion that inconclusive given the limitations of this program."
AJS,LBBIP_976,N,A_OFVAL,A_YES,A_OFVAL,A_EX,,,A_NOBORDER,B_MINUTIAE,C_MOD,,A_YES,B_SOMEWHAT,My agency does not use black powder.
AJS,LBBIP_977,N,A_OFVAL,A_YES,A_OFVAL,A_EX,,,B_BORDER,B_MINUTIAE,D_DIFF,"D_DISTORT,E_BGSUBINTER,F_PROCINTER",A_YES,B_SOMEWHAT,
AJU,LBBIP_110,N,A_OFVAL,A_YES,A_OFVAL,A_EX,,,A_NOBORDER,B_MINUTIAE,B_EASY,,A_YES,B_SOMEWHAT,
